movieId,id,title,tags
376,8987,The River Wild,"while on a family vacation, rafting expert gail takes on a pair of armed killers while navigating a spectacularly violent river. action adventure crime thriller river robber boston bankrobber marriagecrisis hostage-taking rafting criminal whitewaterrafting merylstreep davidstrathairn kevinbacon curtishanson"
377,1637,Speed,"los angeles swat cop jack traven is up against bomb expert howard payne, who's after major ransom money. first it's a rigged elevator in a very tall building. then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in la traffic. and that's still not the end. action adventure crime bomb airport bus busride highway bombplanting keanureeves dennishopper sandrabullock jandebont"
379,8831,Timecop,"an officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past. thriller sciencefiction action crime martialarts timetravel sciencefiction alternativereality jean-claudevandamme miasara ronsilver peterhyams"
387,26352,A Low Down Dirty Shame,"a black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. during the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for shame's expulsion from the force. he must also deal with two women, angela, a beautiful old flame, and peaches, his energetic but annoying sidekick. action comedy crime fbi drugcrime violence drug privatedetective blast keenenivorywayans charless.dutton jadapinkettsmith keenenivorywayans"
393,11667,Street Fighter,col. guile and various other martial arts heroes fight against the tyranny of dictator m. bison and his cohorts. action adventure thriller dictator martialarts hostage liberationofhostage hostage-taking streetfighter unitednations basedonvideogame jean-claudevandamme raúljuliá ming-nawen stevene.desouza
405,8011,Highlander: The Final Dimension,"starts off in the 15th century, with connor mcleod (christopher lambert) training with another immortal swordsman, the japanese sorcerer nakano (mako). when an evil immortal named kane (mario van peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. when kane resurfaces in the 20th century to create havoc, it's up to mcleod to stop him. action fantasy sciencefiction japan newyork scotland morocco goodandbad christopherlambert mariovanpeebles deborahkaraunger andrewmorahan"
412,10436,The Age of Innocence,"tale of 19th century new york high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin. drama romance upperclass newyork lover countess lawyer 19thcentury danielday-lewis michellepfeiffer winonaryder martinscorsese"
441,9571,Dazed and Confused,"the adventures of a group of texas teens on their last day of school in 1976, centering on student randall floyd, who moves easily among stoners, jocks and geeks. floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge. comedy drama 1970s texas highschool comedy comingofage summer teenager perioddrama greatsoundtrack jasonlondon rorycochrane wileywiggins richardlinklater"
454,37233,The Firm,"mitch mcdeere is a young man with a promising future in law. about to sit his bar exam, he is approached by 'the firm' and made an offer he doesn't refuse. seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. then, two associates are murdered. the fbi contact him, asking him for information and suddenly his life is ruined. he has a choice - work with the fbi, or stay with the firm. either way he will lose his life as he knows it. mitch figures the only way out is to follow his own plan... drama mystery thriller fbi law tennessee lawyer lawfirm barexam tomcruise jeannetripplehorn genehackman sydneypollack"
457,5503,The Fugitive,"wrongfully accused of murdering his wife, richard kimble escapes from the law in an attempt to find her killer and clear his name. pursuing him is a team of u.s. marshals led by deputy samuel gerard, a determined detective who will not rest until richard is captured. as richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late. adventure action thriller crime mystery chicago showdown undercover surgeon deathsentence doomedman lethalinjection chase remake betrayal ontherun traincrash escape fugitive basedontvseries u.s.marshal doctor explosion homeinvasion disguise onearmedman framedformurder flashback corruptcop manhunt busaccident stormdrain harrisonford tommyleejones selaward andrewdavis"
471,11934,The Hudsucker Proxy,a naive business graduate is installed as president of a manufacturing company as part of a stock scam. comedy drama suicide newyork corruption journalist inventor undercover toy plan boss investigation company industry party money board stocks timrobbins jenniferjasonleigh paulnewman joelcoen
476,59930,The Inkwell,the inkwell is about a 16-year-old boy coming of age on martha's vineyard in the summer of 1976. comedy drama romance larenztate joemorton suzzannedouglas mattyrich
477,15765,What's Love Got to Do with It,a film about the singer tina turner and how she rose to stardom with her abusive husband ike turner and how she gained the courage to break free. drama music priceoffame tinaturner blackwoman cameoappearancebyreallifesubject africanamericanmusic blackfamily angelabassett laurencefishburne vanessabellcalloway briangibson
493,9516,Menace II Society,"menace ii society is a coming of age tale detailing the summer after its protagonist caine (tyrin turner) graduates from high school. this is caine's story, which details real life in today's tough inner city. drama action crime blackpeople drugdealer ghetto weapon delinquency losangeles tyrinturner larenztate glennplummer alberthughes allenhughes"
497,11971,Much Ado About Nothing,"in this shakespearean farce, hero and her groom-to-be, claudio, team up with claudio's commanding officer, don pedro, the week before their wedding to hatch a matchmaking scheme. their targets are sharp-witted duo benedick and beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. meanwhile, meddling don john plots to ruin the wedding. drama comedy romance shakespeare bachelor newlove rageandhate lover wedding intrigue kennethbranagh richardbriers michaelkeaton kennethbranagh"
